VILLAGE_ID,VILLAGE_NAME_x,GP_ID,GP_NAME,BLOCK NAME,DISTRICT NAME,STATE NAME,TOTAL - COMMUNITY COMPOST PITS,TOTAL - VEHICLES FOR COLLECTION & TRANSPORTATION OF WASTE,TOTAL - WASTE COLLECTION AND SEGREGATION SHEDS IN THE VILLAGE,TOTAL - SEGREGATION BINS AT COMMUNITY PLACES IN THE VILLAGE,TOTAL - COMMUNITY BIO-GAS PLANTS - UNDER OTHER SCHEMES,TOTAL - COMPOST PITS,TOTAL - BIOGAS PLANTS,TOTAL - FEEDING TO CATTLE,TOTAL - HOUSEHOLD BINS,TOTAL - COMMUNITY SOAK/LEACH/MAGIC PITS,TOTAL - DRAINAGE FACILITY AVAILABLE IN VILLAGE,TOTAL - COMMUNITY GREY WATER MANAGEMENT SYSTEMS,TOTAL - LEACH PITS,TOTAL - MAGIC PITS,TOTAL - SOAK PITS,TOTAL - KITCHEN GARDEN,TOTAL - DUCKWEED POND,ODF DECLARATION STATUS,GP_Name,Block,District,State,Overall_PAI_Score,Overall_Grade,Overall_Category,T1_Poverty_Free_Score,T1_Poverty_Free_Grade,T1_Poverty_Free_Category,T2_Healthy_Score,T2_Healthy_Grade,T2_Healthy_Category,T3_Child_Friendly_Score,T3_Child_Friendly_Grade,T3_Child_Friendly_Category,T4_Water_Sufficient_Score,T4_Water_Sufficient_Grade,T4_Water_Sufficient_Category,T5_Clean_Green_Score,T5_Clean_Green_Grade,T5_Clean_Green_Category,T6_Self_Sufficient_Score,T6_Self_Sufficient_Grade,T6_Self_Sufficient_Category,T7_Socially_Just_Score,T7_Socially_Just_Grade,T7_Socially_Just_Category,T8_Good_Governance_Score,T8_Good_Governance_Grade,T8_Good_Governance_Category,T9_Women_Friendly_Score,T9_Women_Friendly_Grade,T9_Women_Friendly_Category,VILLAGE_NAME_y,PANCHAYAT_NAME,BLOCK_NAME,DISTRICT_NAME,STATE_NAME,TOTAL_POPULATION,SC_POPULATION,ST_POPULATION,GEN_POPULATION,NO._OF_HABITATIONS,IS_PWS_AVAILABLE,JJM_STATUS,HAR_GHAR_JAL_CERTIFICATE,TOTAL_HOUSEHOLDS,TOTAL_TAP_CONNECTIONS,State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
35784,BIRTALAB URF TALAB NEEHAR,235959,TALAB NAHAR BASTI,BATHINDA ( 226 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Talab Nahar Basti,Bathinda [226],Bathinda,Punjab,55.19,C,Aspirant,65.26,B,Performer,73.21,B,Performer,74.44,B,Performer,75.56,A,Front Runner,44.58,C,Aspirant,23.54,D,Beginner,69.39,B,Performer,47.23,C,Aspirant,52.63,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
35784,BIRTALAB URF TALAB NEEHAR,10718,TALAB NEHAR,BATHINDA ( 226 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Talab Nehar,Bathinda [226],Bathinda,Punjab,57.4,C,Aspirant,65.37,B,Performer,73.25,B,Performer,74.44,B,Performer,76.91,A,Front Runner,46.82,C,Aspirant,25.63,D,Beginner,78.48,A,Front Runner,55.71,C,Aspirant,52.63,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
35782,Teona,10719,TEONA,BATHINDA ( 226 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Teona,Bathinda [226],Bathinda,Punjab,66.82,B,Performer,79.57,A,Front Runner,80.59,A,Front Runner,75.28,A,Front Runner,57.84,C,Aspirant,49.87,C,Aspirant,65.6,B,Performer,73.8,B,Performer,70.71,B,Performer,52.63,Unknown,Unknown,Teona,Teona,Bathinda,Bathinda,Punjab,3994.0,1506.0,0.0,2488.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,686.0,686.0,PUNJAB,BATHINDA,BATHINDA,TEONA,410.0,849.0,346.0,713.0,0.0,0.0,389.0,460.0
35776,Virk Kalan,10720,VIRK KALAN,BATHINDA ( 226 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Virk Kalan,Bathinda [226],Bathinda,Punjab,66.59,B,Performer,77.13,A,Front Runner,74.65,B,Performer,75.78,A,Front Runner,72.13,B,Performer,50.01,C,Aspirant,54.5,C,Aspirant,80.53,A,Front Runner,65.88,B,Performer,52.63,Unknown,Unknown,Virk Kalan,Virk Kalan,Bathinda,Bathinda,Punjab,2751.0,860.0,0.0,1891.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,538.0,538.0,PUNJAB,BATHINDA,BATHINDA,VIRK KALAN,312.0,669.0,207.0,457.0,0.0,0.0,346.0,323.0
35777,Virk Khurd,10721,VIRK KHURD,BATHINDA ( 226 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Virk Khurd,Bathinda [226],Bathinda,Punjab,66.72,B,Performer,73.95,B,Performer,87.86,A,Front Runner,72.41,B,Performer,61.8,B,Performer,50.47,C,Aspirant,60.63,B,Performer,82.19,A,Front Runner,63.93,B,Performer,52.63,Unknown,Unknown,Virk Khurd,Virk Khurd,Bathinda,Bathinda,Punjab,2158.0,1153.0,0.0,1005.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,429.0,429.0,PUNJAB,BATHINDA,BATHINDA,VIRK KHURD,452.0,987.0,413.0,920.0,0.0,0.0,501.0,486.0
35653,ADAMPURA,10786,ADAMPURA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Adampura,Bhagta Bhaika [227],Bathinda,Punjab,58.16,C,Aspirant,51.68,C,Aspirant,72.33,B,Performer,67.37,B,Performer,63.22,B,Performer,42.85,C,Aspirant,48.89,C,Aspirant,76.41,A,Front Runner,58.58,C,Aspirant,51.04,C,Aspirant,Adampura,Adampura,Bhagta Bhaika,Bathinda,Punjab,2024.0,836.0,0.0,1188.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,394.0,394.0,,,,,,,,,,,,
35645,AKLIA JALAL,10787,AKLIA JALAL,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Aklia Jalal,Bhagta Bhaika [227],Bathinda,Punjab,63.85,B,Performer,70.3,B,Performer,80.24,A,Front Runner,73.16,B,Performer,67.2,B,Performer,50.66,C,Aspirant,48.89,C,Aspirant,81.95,A,Front Runner,58.49,C,Aspirant,53.56,C,Aspirant,Aklia Jalal,Aklia Jalal,Bhagta Bhaika,Bathinda,Punjab,3417.0,879.0,0.0,2538.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,730.0,730.0,,,,,,,,,,,,
35649,DYALPUR BHAIKA,235962,BASTI SURJITPURA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Basti Surjitpura,Bhagta Bhaika [227],Bathinda,Punjab,60.33,B,Performer,67.16,B,Performer,76.81,A,Front Runner,72.33,B,Performer,47.07,C,Aspirant,49.13,C,Aspirant,43.33,C,Aspirant,73.83,B,Performer,57.67,C,Aspirant,66.56,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641,BHODIPURA,10790,BHODIPURA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Bhodipura,Bhagta Bhaika [227],Bathinda,Punjab,67.6,B,Performer,65.52,B,Performer,88.26,A,Front Runner,65.24,B,Performer,71.88,B,Performer,51.76,C,Aspirant,62.78,B,Performer,78.18,A,Front Runner,72.51,B,Performer,59.03,C,Aspirant,Bhodipura,Bhodipura,Bhagta Bhaika,Bathinda,Punjab,3577.0,2538.0,0.0,1039.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,863.0,863.0,,,,,,,,,,,,
35639,BURJ LADHA SINGH WALA,10793,BURJ LADHA SINGH,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Burj Ladha Singh,Bhagta Bhaika [227],Bathinda,Punjab,61.85,B,Performer,61.47,B,Performer,87.75,A,Front Runner,73.04,B,Performer,69.39,B,Performer,48.7,C,Aspirant,44.44,C,Aspirant,78.71,A,Front Runner,54.61,C,Aspirant,52.08,C,Aspirant,Burj Ladha Singh Wala,Burj Ladha Singh,Bhagta Bhaika,Bathinda,Punjab,2186.0,1137.0,0.0,1049.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,416.0,416.0,,,,,,,,,,,,
35637,BURJ THROR,10795,BURJ THROAR,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Burj Throar,Bhagta Bhaika [227],Bathinda,Punjab,54.89,C,Aspirant,59.24,C,Aspirant,81.71,A,Front Runner,61.04,B,Performer,51.01,C,Aspirant,52.29,C,Aspirant,35.56,D,Beginner,77.71,A,Front Runner,46.9,C,Aspirant,44.31,C,Aspirant,Burj Tharor,Burj Throar,Bhagta Bhaika,Bathinda,Punjab,1496.0,713.0,0.0,783.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,282.0,282.0,,,,,,,,,,,,
35649,Dyalpura Bhaika,10799,DIALPURA BHAIKA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Dialpura Bhaika,Bhagta Bhaika [227],Bathinda,Punjab,60.96,B,Performer,74.75,B,Performer,73.63,B,Performer,58.28,C,Aspirant,75.36,A,Front Runner,44.81,C,Aspirant,51.76,C,Aspirant,80.38,A,Front Runner,58.6,C,Aspirant,44.0,C,Aspirant,Dyalpura Bhaika,Dialpura Bhaika,Bhagta Bhaika,Bathinda,Punjab,5282.0,1887.0,0.0,3395.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1035.0,1035.0,,,,,,,,,,,,
35658,Dyalpura Mirza,10800,DIALPURA MIRZA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Dialpura Mirza,Bhagta Bhaika [227],Bathinda,Punjab,60.07,B,Performer,48.54,C,Aspirant,89.69,A,Front Runner,65.0,B,Performer,54.94,C,Aspirant,46.31,C,Aspirant,51.53,C,Aspirant,71.88,B,Performer,68.44,B,Performer,55.76,C,Aspirant,Dyalpura Mirza,Dialpura Mirza,Bhagta Bhaika,Bathinda,Punjab,5058.0,2378.0,0.0,2680.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,950.0,950.0,,,,,,,,,,,,
35650,GAUNSPURA,10802,GAUNS PURA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Gauns Pura,Bhagta Bhaika [227],Bathinda,Punjab,59.67,C,Aspirant,74.0,B,Performer,74.35,B,Performer,65.79,B,Performer,53.88,C,Aspirant,50.57,C,Aspirant,46.67,C,Aspirant,82.18,A,Front Runner,55.66,C,Aspirant,45.52,C,Aspirant,Gaunspura,Gaunspura,Bhagta Bhaika,Bathinda,Punjab,724.0,328.0,0.0,396.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,121.0,121.0,,,,,,,,,,,,
35657,GUMTI KALAN,10804,GUMTI KALAN,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Gumti Kalan,Bhagta Bhaika [227],Bathinda,Punjab,67.41,B,Performer,69.66,B,Performer,86.65,A,Front Runner,75.76,A,Front Runner,62.7,B,Performer,45.54,C,Aspirant,66.25,B,Performer,81.76,A,Front Runner,66.78,B,Performer,60.85,B,Performer,Gumti Kalan,Gumti Kalan,Bhagta Bhaika,Bathinda,Punjab,6756.0,2927.0,0.0,3829.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1110.0,1110.0,,,,,,,,,,,,
35649,DYALPURA BHAIKA,235963,GURDIT SINGH WALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Gurdit Singh Wala,Bhagta Bhaika [227],Bathinda,Punjab,63.95,B,Performer,79.29,A,Front Runner,75.28,A,Front Runner,63.71,B,Performer,80.56,A,Front Runner,53.12,C,Aspirant,39.8,D,Beginner,81.89,A,Front Runner,54.71,C,Aspirant,61.66,B,Performer,,,,,,,,,,,,,,,,,,,,,,,,,,,
35646,GURUSAR,10805,GURUSAR,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Gurusar,Bhagta Bhaika [227],Bathinda,Punjab,64.61,B,Performer,77.08,A,Front Runner,77.97,A,Front Runner,68.35,B,Performer,73.69,B,Performer,44.08,C,Aspirant,54.44,C,Aspirant,80.95,A,Front Runner,65.52,B,Performer,50.94,C,Aspirant,Gurusar,Gurusar,Bhagta Bhaika,Bathinda,Punjab,2304.0,431.0,0.0,1873.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,486.0,486.0,,,,,,,,,,,,
35643,HAKAM SINGH WALA,10806,HAKAM SINGH WALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Hakam Singh Wala,Bhagta Bhaika [227],Bathinda,Punjab,58.4,C,Aspirant,68.44,B,Performer,86.77,A,Front Runner,61.89,B,Performer,53.51,C,Aspirant,51.41,C,Aspirant,40.56,C,Aspirant,77.95,A,Front Runner,46.55,C,Aspirant,53.1,C,Aspirant,Hakam Singh Wala,Hakam Singh Wala,Bhagta Bhaika,Bathinda,Punjab,1718.0,616.0,0.0,1102.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,314.0,314.0,,,,,,,,,,,,
35647,HAMIRGARH,10807,HAMIR GARH,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Hamir Garh,Bhagta Bhaika [227],Bathinda,Punjab,64.63,B,Performer,70.08,B,Performer,84.2,A,Front Runner,82.15,A,Front Runner,52.92,C,Aspirant,47.98,C,Aspirant,54.44,C,Aspirant,81.31,A,Front Runner,62.52,B,Performer,57.77,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
35648,JALAL,10809,JALAL,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Jalal,Bhagta Bhaika [227],Bathinda,Punjab,62.95,B,Performer,62.23,B,Performer,81.61,A,Front Runner,73.12,B,Performer,64.63,B,Performer,50.83,C,Aspirant,52.92,C,Aspirant,62.43,B,Performer,70.61,B,Performer,54.54,C,Aspirant,Jalal,Jalal,Bhagta Bhaika,Bathinda,Punjab,6769.0,2814.0,0.0,3955.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1298.0,1298.0,,,,,,,,,,,,
35651,KANGAR,10811,KANGAR,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kangar,Bhagta Bhaika [227],Bathinda,Punjab,61.39,B,Performer,67.95,B,Performer,79.65,A,Front Runner,68.73,B,Performer,68.25,B,Performer,48.98,C,Aspirant,41.48,C,Aspirant,81.42,A,Front Runner,58.54,C,Aspirant,50.34,C,Aspirant,Kanger,Kangar,Bhagta Bhaika,Bathinda,Punjab,2085.0,1113.0,0.0,972.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,402.0,402.0,,,,,,,,,,,,
35640,KESAR SINGH WALA,10812,KESAR SINGH WALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Kesar Singh Wala,Bhagta Bhaika [227],Bathinda,Punjab,61.29,B,Performer,68.47,B,Performer,73.98,B,Performer,85.56,A,Front Runner,53.73,C,Aspirant,48.03,C,Aspirant,45.88,C,Aspirant,80.22,A,Front Runner,54.62,C,Aspirant,54.28,C,Aspirant,Kesar Singh Wala,Kesar Singh Wala,Bhagta Bhaika,Bathinda,Punjab,1300.0,688.0,0.0,612.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,261.0,261.0,,,,,,,,,,,,
35644,KOER SINGHWALA,10813,KOER SINGH WALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Koer Singh Wala,Bhagta Bhaika [227],Bathinda,Punjab,58.27,C,Aspirant,68.79,B,Performer,82.0,A,Front Runner,72.41,B,Performer,59.04,C,Aspirant,45.1,C,Aspirant,40.56,C,Aspirant,81.67,A,Front Runner,42.75,C,Aspirant,50.27,C,Aspirant,Kaur Singh Wala,Koer Singh Wala,Bhagta Bhaika,Bathinda,Punjab,1547.0,416.0,0.0,1131.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,263.0,263.0,,,,,,,,,,,,
35640,NAWAN KESAR SINGH WALA,235960,NAWAN KESAR SINGH WALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Nawan Kesar Singh Wala,Bhagta Bhaika [227],Bathinda,Punjab,52.32,C,Aspirant,66.0,B,Performer,80.27,A,Front Runner,55.32,C,Aspirant,57.38,C,Aspirant,35.19,D,Beginner,30.0,D,Beginner,77.48,A,Front Runner,46.35,C,Aspirant,46.1,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
35634,NEOR,10816,NEOR,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Neor,Bhagta Bhaika [227],Bathinda,Punjab,65.81,B,Performer,66.8,B,Performer,86.68,A,Front Runner,71.01,B,Performer,76.7,A,Front Runner,53.58,C,Aspirant,50.74,C,Aspirant,78.99,A,Front Runner,59.84,C,Aspirant,57.17,C,Aspirant,Neor,Neor,Bhagta Bhaika,Bathinda,Punjab,1980.0,1106.0,0.0,874.0,3.0,Yes,Har ghar jal certified,Certificate by public health engineering department,373.0,373.0,,,,,,,,,,,,
35654,RAJGARH,10822,RAJGARH,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Rajgarh,Bhagta Bhaika [227],Bathinda,Punjab,60.33,B,Performer,69.11,B,Performer,86.39,A,Front Runner,62.83,B,Performer,54.37,C,Aspirant,45.13,C,Aspirant,51.76,C,Aspirant,80.19,A,Front Runner,57.32,C,Aspirant,48.35,C,Aspirant,RAJGARH,RAJGARH,Bhagta Bhaika,Bathinda,Punjab,2269.0,977.0,0.0,1292.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,459.0,459.0,,,,,,,,,,,,
35654,RAJGARH,243905,RAJGARH KHURD,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,Rajgarh Khurd,Bhagta Bhaika [227],Bathinda,Punjab,58.59,C,Aspirant,49.86,C,Aspirant,88.63,A,Front Runner,76.69,A,Front Runner,47.67,C,Aspirant,49.35,C,Aspirant,43.13,C,Aspirant,76.54,A,Front Runner,55.8,C,Aspirant,55.41,C,Aspirant,,,,,,,,,,,,,,,,,,,,,,,,,,,
35642,Ramu Wala,10823,RAMUWALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,Ramuwala,Bhagta Bhaika [227],Bathinda,Punjab,64.75,B,Performer,68.23,B,Performer,81.71,A,Front Runner,83.27,A,Front Runner,60.24,B,Performer,51.33,C,Aspirant,54.44,C,Aspirant,80.86,A,Front Runner,64.17,B,Performer,49.36,C,Aspirant,Ramu Wala,Ramu Wala,Bhagta Bhaika,Bathinda,Punjab,1547.0,594.0,0.0,953.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,278.0,278.0,,,,,,,,,,,,
35652,SALABATPURA,10826,SALAWATPURA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,Salawatpura,Bhagta Bhaika [227],Bathinda,Punjab,59.32,C,Aspirant,71.31,B,Performer,75.61,A,Front Runner,47.26,C,Aspirant,52.31,C,Aspirant,47.8,C,Aspirant,48.89,C,Aspirant,82.83,A,Front Runner,66.71,B,Performer,52.87,C,Aspirant,Salabatpura,Salabatpura,Bhagta Bhaika,Bathinda,Punjab,2065.0,645.0,0.0,1420.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,382.0,382.0,,,,,,,,,,,,
35638,SIRIE WALA,10829,SIRIEWALA,BHAGTA BHAIKA ( 227 ),BATHINDA ( 28 ),Punjab ( 3 ),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Siriewala,Bhagta Bhaika [227],Bathinda,Punjab,60.61,B,Performer,52.39,C,Aspirant,83.85,A,Front Runner,64.08,B,Performer,50.84,C,Aspirant,46.69,C,Aspirant,60.56,B,Performer,67.46,B,Performer,72.55,B,Performer,55.74,C,Aspirant,Sirie Wala,Sirie Wala,Bhagta Bhaika,Bathinda,Punjab,5335.0,2785.0,0.0,2550.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,918.0,918.0,,,,,,,,,,,,
35765,Ablu,10668,ABLU,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Ablu,Goniana [7333],Bathinda,Punjab,53.9,C,Aspirant,83.18,A,Front Runner,65.58,B,Performer,74.0,B,Performer,64.76,B,Performer,44.25,C,Aspirant,25.01,D,Beginner,79.64,A,Front Runner,30.82,D,Beginner,54.05,C,Aspirant,ABLU,ABLU,GONIANA,Bathinda,Punjab,7966.0,2762.0,0.0,5204.0,7.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1378.0,1378.0,PUNJAB,BATHINDA,Goniana,ABLU,415.0,872.0,362.0,769.0,0.0,0.0,430.0,442.0
35759,Aklian Kalan,10669,AKALIAN KALAN,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Akalian Kalan,Goniana [7333],Bathinda,Punjab,58.51,C,Aspirant,78.08,A,Front Runner,81.95,A,Front Runner,58.74,C,Aspirant,66.41,B,Performer,47.8,C,Aspirant,37.41,D,Beginner,79.13,A,Front Runner,38.32,D,Beginner,59.34,C,Aspirant,AKLIAN KALAN,Akalian Kalan,GONIANA,Bathinda,Punjab,4807.0,2109.0,0.0,2698.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,810.0,810.0,PUNJAB,BATHINDA,Goniana,AKLIAN KALAN,634.0,945.0,538.0,792.0,0.0,0.0,400.0,545.0
35760,Aklian Khurd,10670,AKLIA KHURD,GONIANA ( 7333 ),BATHINDA ( 28 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Aklia Khurd,Goniana [7333],Bathinda,Punjab,49.02,C,Aspirant,69.89,B,Performer,80.22,A,Front Runner,66.39,B,Performer,48.89,C,Aspirant,34.42,D,Beginner,41.11,C,Aspirant,66.84,B,Performer,15.47,D,Beginner,61.4,B,Performer,AKLIAN KHURD,AKLIAN KHURD,GONIANA,Bathinda,Punjab,547.0,77.0,0.0,470.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,104.0,104.0,PUNJAB,BATHINDA,Goniana,AKLIAN KHURD,36.0,54.0,24.0,38.0,0.0,0.0,29.0,25.0
